ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2026-07-03,311.04102612943234,525.6475147245586,708.2326452284557,311.04102612943234,311.04102612943234,308.1120517278008,308.1120517278008,308.1120517278008,-5.9876363466945435,-5.9876363466945435,-5.9876363466945435,314.09968807449536,314.09968807449536,314.09968807449536,0.0,0.0,0.0,619.1530778572331
2026-07-04,311.039470662373,539.4975412198158,715.1476881891326,311.039470662373,311.039470662373,315.9166520176839,315.9166520176839,315.9166520176839,2.3937613410040983,2.3937613410040983,2.3937613410040983,313.52289067667976,313.52289067667976,313.52289067667976,0.0,0.0,0.0,626.9561226800569
2026-07-05,311.03791519531364,533.4338744105012,715.2793020455631,311.03791519531364,311.03791519531364,310.8209490543937,310.8209490543937,310.8209490543937,-2.774050819473973,-2.774050819473973,-2.774050819473973,313.59499987386766,313.59499987386766,313.59499987386766,0.0,0.0,0.0,621.8588642497073
2026-07-06,311.03635972825435,539.3717265556648,715.2188906202776,311.03635972825435,311.03635972825435,320.2288515348034,320.2288515348034,320.2288515348034,5.971834002901677,5.971834002901677,5.971834002901677,314.2570175319017,314.2570175319017,314.2570175319017,0.0,0.0,0.0,631.2652112630578
2026-07-07,311.03480426119495,535.0969164633713,718.1637279113731,311.03480426119495,311.03480426119495,318.8996423525102,318.8996423525102,318.8996423525102,3.46711858242206,3.46711858242206,3.46711858242206,315.43252377008815,315.43252377008815,315.43252377008815,0.0,0.0,0.0,629.9344466137052
2026-07-08,311.03324879413566,536.622333974382,712.2148757402446,311.03324879413566,311.03324879413566,313.3155142073085,313.3155142073085,313.3155142073085,-3.7159393420391873,-3.7159393420391873,-3.7159393420391873,317.0314535493477,317.0314535493477,317.0314535493477,0.0,0.0,0.0,624.3487630014442
2026-07-09,311.0316933270763,535.1270121052439,718.4855033994065,311.0316933270763,311.0316933270763,319.59900642275,319.59900642275,319.59900642275,0.644912581885524,0.644912581885524,0.644912581885524,318.9540938408644,318.9540938408644,318.9540938408644,0.0,0.0,0.0,630.6306997498264
2026-07-10,311.03013786001696,534.2412057935841,716.9172347347143,311.03013786001696,311.03013786001696,315.10753562378113,315.10753562378113,315.10753562378113,-5.987636346690201,-5.987636346690201,-5.987636346690201,321.0951719704713,321.0951719704713,321.0951719704713,0.0,0.0,0.0,626.1376734837982
2026-07-11,311.0285823929576,541.9432283141767,722.9088457896212,311.0285823929576,311.0285823929576,325.7416680868952,325.7416680868952,325.7416680868952,2.3937613410023273,2.3937613410023273,2.3937613410023273,323.34790674589283,323.34790674589283,323.34790674589283,0.0,0.0,0.0,636.7702504798528
2026-07-12,311.0270269258983,553.3908638819128,731.9433550004806,311.0270269258983,311.0270269258983,322.83384800816117,322.83384800816117,322.83384800816117,-2.774050819466232,-2.774050819466232,-2.774050819466232,325.60789882762737,325.60789882762737,325.60789882762737,0.0,0.0,0.0,633.8608749340594
2026-07-13,311.0254714588389,560.9696710207481,740.598415950256,311.0254714588389,311.0254714588389,333.7485792936955,333.7485792936955,333.7485792936955,5.971834002925758,5.971834002925758,5.971834002925758,327.7767452907698,327.7767452907698,327.7767452907698,0.0,0.0,0.0,644.7740507525344
2026-07-14,311.02391599177963,553.7108225995802,735.0877275583563,311.02391599177963,311.02391599177963,333.2323937095572,333.2323937095572,333.2323937095572,3.4671185824433275,3.4671185824433275,3.4671185824433275,329.7652751271138,329.7652751271138,329.7652751271138,0.0,0.0,0.0,644.2563097013368
2026-07-15,311.0223605247203,547.0046662073881,732.1613882523425,311.0223605247203,311.0223605247203,327.78037780277214,327.78037780277214,327.78037780277214,-3.7159393420208495,-3.7159393420208495,-3.7159393420208495,331.496317144793,331.496317144793,331.496317144793,0.0,0.0,0.0,638.8027383274924
2026-07-16,311.02080505766094,554.0677157372936,729.4885794244819,311.02080505766094,311.02080505766094,333.55184141990947,333.55184141990947,333.55184141990947,0.6449125818903004,0.6449125818903004,0.6449125818903004,332.90692883801916,332.90692883801916,332.90692883801916,0.0,0.0,0.0,644.5726464775704
2026-07-17,311.0192495906016,552.3076354588255,731.9113794457386,311.0192495906016,311.0192495906016,327.96239741844414,327.96239741844414,327.96239741844414,-5.987636346703357,-5.987636346703357,-5.987636346703357,333.9500337651475,333.9500337651475,333.9500337651475,0.0,0.0,0.0,638.9816470090457
2026-07-18,311.01769412354224,560.7343768998311,743.9290953980977,311.01769412354224,311.01769412354224,336.98919651478553,336.98919651478553,336.98919651478553,2.393761341000558,2.393761341000558,2.393761341000558,334.595435173785,334.595435173785,334.595435173785,0.0,0.0,0.0,648.0068906383278
2026-07-19,311.01613865648295,544.7143566257597,722.3350498318224,311.01613865648295,311.01613865648295,332.05614358835174,332.05614358835174,332.05614358835174,-2.774050819479469,-2.774050819479469,-2.774050819479469,334.8301944078312,334.8301944078312,334.8301944078312,0.0,0.0,0.0,643.0722822448347
2026-07-20,311.0145831894236,561.2226789458773,741.5383866258735,311.0145831894236,311.0145831894236,340.6302173726725,340.6302173726725,340.6302173726725,5.971834002911583,5.971834002911583,5.971834002911583,334.65838336976094,334.65838336976094,334.65838336976094,0.0,0.0,0.0,651.6448005620962
2026-07-21,311.01302772236426,558.6706411998249,744.4103326743224,311.01302772236426,311.01302772236426,337.56735893078087,337.56735893078087,337.56735893078087,3.467118582416028,3.467118582416028,3.467118582416028,334.1002403483649,334.1002403483649,334.1002403483649,0.0,0.0,0.0,648.5803866531451
2026-07-22,311.0114722553049,550.9494502751061,736.8316924166201,311.0114722553049,311.0114722553049,329.47483790078985,329.47483790078985,329.47483790078985,-3.7159393420298783,-3.7159393420298783,-3.7159393420298783,333.19077724281976,333.19077724281976,333.19077724281976,0.0,0.0,0.0,640.4863101560948
2026-07-23,311.00991678824556,547.7577293323152,728.6635828790196,311.00991678824556,311.00991678824556,332.6228156339584,332.6228156339584,332.6228156339584,0.6449125818950767,0.6449125818950767,0.6449125818950767,331.9779030520633,331.9779030520633,331.9779030520633,0.0,0.0,0.0,643.632732422204
2026-07-24,311.0083613211862,546.8178551055197,731.1862753682718,311.0083613211862,311.0083613211862,324.53250659993915,324.53250659993915,324.53250659993915,-5.987636346699014,-5.987636346699014,-5.987636346699014,330.5201429466382,330.5201429466382,330.5201429466382,0.0,0.0,0.0,635.5408679211254
2026-07-25,311.0068058541269,545.1157584142107,735.8269548722196,311.0068058541269,311.0068058541269,331.27780522006606,331.27780522006606,331.27780522006606,2.393761340997504,2.393761340997504,2.393761340997504,328.88404387906854,328.88404387906854,328.88404387906854,0.0,0.0,0.0,642.284611074193
2026-07-26,311.0052503870675,547.9968044637002,722.7758348901716,311.0052503870675,311.0052503870675,324.36731536141707,324.36731536141707,324.36731536141707,-2.774050819492705,-2.774050819492705,-2.774050819492705,327.14136618090976,327.14136618090976,327.14136618090976,0.0,0.0,0.0,635.3725657484846
2026-07-27,311.00369492000823,545.0613225171975,731.5045185829915,311.00369492000823,311.00369492000823,331.33799971372713,331.33799971372713,331.33799971372713,5.971834002906662,5.971834002906662,5.971834002906662,325.36616571082044,325.36616571082044,325.36616571082044,0.0,0.0,0.0,642.3416946337354
2026-07-28,311.0021394529489,548.9237460470362,723.2968535906733,311.0021394529489,311.0021394529489,327.0989913158902,327.0989913158902,327.0989913158902,3.467118582451293,3.467118582451293,3.467118582451293,323.63187273343897,323.63187273343897,323.63187273343897,0.0,0.0,0.0,638.1011307688391
2026-07-29,311.00058398588953,537.8395495596336,721.4547950939013,311.00058398588953,311.00058398588953,318.29253246626035,318.29253246626035,318.29253246626035,-3.7159393420389057,-3.7159393420389057,-3.7159393420389057,322.0084718082993,322.0084718082993,322.0084718082993,0.0,0.0,0.0,629.2931164521499
2026-07-30,310.9990285188302,541.1424310359665,725.0259671399567,310.9990285188302,310.9990285188302,321.2047942343789,321.2047942343789,321.2047942343789,0.6449125818818233,0.6449125818818233,0.6449125818818233,320.5598816524971,320.5598816524971,320.5598816524971,0.0,0.0,0.0,632.2038227532091
2026-07-31,310.9974730517709,531.7793717269944,713.7857824995194,310.9974730517709,310.9974730517709,313.35398906298246,313.35398906298246,313.35398906298246,-5.987636346699793,-5.987636346699793,-5.987636346699793,319.3416254096823,319.3416254096823,319.3416254096823,0.0,0.0,0.0,624.3514621147533
2026-08-01,310.9959175847115,543.6341382806114,721.363611853036,310.9959175847115,310.9959175847115,320.79263165886505,320.79263165886505,320.79263165886505,2.393761341004533,2.393761341004533,2.393761341004533,318.39887031786054,318.39887031786054,318.39887031786054,0.0,0.0,0.0,631.7885492435765
2026-08-02,310.9943621176522,532.2248843341059,714.3623093501824,310.9943621176522,310.9943621176522,314.99085099394483,314.99085099394483,314.99085099394483,-2.7740508194849633,-2.7740508194849633,-2.7740508194849633,317.7649018134298,317.7649018134298,317.7649018134298,0.0,0.0,0.0,625.985213111597
2026-08-03,310.99280665059285,540.516323155988,721.8068800503761,310.99280665059285,310.99280665059285,323.43191511122666,323.43191511122666,323.43191511122666,5.97183400290174,5.97183400290174,5.97183400290174,317.46008110832497,317.46008110832497,317.46008110832497,0.0,0.0,0.0,634.4247217618195
2026-08-04,310.9912511835335,533.3252674688354,726.2593032998018,310.9912511835335,310.9912511835335,320.9584363491483,320.9584363491483,320.9584363491483,3.4671185824239936,3.4671185824239936,3.4671185824239936,317.4913177667243,317.4913177667243,317.4913177667243,0.0,0.0,0.0,631.9496875326818
2026-08-05,310.98969571647416,538.1812301362526,715.7995710975603,310.98969571647416,310.98969571647416,314.13613102369055,314.13613102369055,314.13613102369055,-3.7159393420325206,-3.7159393420325206,-3.7159393420325206,317.8520703657231,317.8520703657231,317.8520703657231,0.0,0.0,0.0,625.1258267401647
2026-08-06,310.9881402494148,538.2156764233474,715.9567461675338,310.9881402494148,310.9881402494148,319.1677821394902,319.1677821394902,319.1677821394902,0.6449125818685693,0.6449125818685693,0.6449125818685693,318.5228695576217,318.5228695576217,318.5228695576217,0.0,0.0,0.0,630.1559223889051
2026-08-07,310.98658478235546,530.8090496804783,714.4771874320305,310.98658478235546,310.98658478235546,313.48470302743635,313.48470302743635,313.48470302743635,-5.987636346695449,-5.987636346695449,-5.987636346695449,319.4723393741318,319.4723393741318,319.4723393741318,0.0,0.0,0.0,624.4712878097919
2026-08-08,310.9850293152962,547.1405511326012,720.5872666434934,310.9850293152962,310.9850293152962,323.05243637142934,323.05243637142934,323.05243637142934,2.3937613409939646,2.3937613409939646,2.3937613409939646,320.65867503043535,320.65867503043535,320.65867503043535,0.0,0.0,0.0,634.0374656867255
2026-08-09,310.98347384823677,545.5959676702165,724.2671785766762,310.98347384823677,310.98347384823677,319.257468551183,319.257468551183,319.257468551183,-2.7740508194772233,-2.7740508194772233,-2.7740508194772233,322.03151937066025,322.03151937066025,322.03151937066025,0.0,0.0,0.0,630.2409423994197
2026-08-10,310.9819183811775,548.5748097610167,734.5455095074105,310.9819183811775,310.9819183811775,329.50599997852726,329.50599997852726,329.50599997852726,5.971834002887566,5.971834002887566,5.971834002887566,323.5341659756397,323.5341659756397,323.5341659756397,0.0,0.0,0.0,640.4879183597047
2026-08-11,310.98036291411813,545.2339658507337,723.2160229704612,310.98036291411813,310.98036291411813,328.57312386988184,328.57312386988184,328.57312386988184,3.467118582427976,3.467118582427976,3.467118582427976,325.10600528745385,325.10600528745385,325.10600528745385,0.0,0.0,0.0,639.5534867839999
2026-08-12,310.9788074470588,542.9742984590891,724.3013454298464,310.9788074470588,310.9788074470588,322.96918193718585,322.96918193718585,322.96918193718585,-3.715939342014183,-3.715939342014183,-3.715939342014183,326.6851212792001,326.6851212792001,326.6851212792001,0.0,0.0,0.0,633.9479893842447
2026-08-13,310.9772519799995,546.3622620853592,734.510828048587,310.9772519799995,310.9772519799995,328.85585308534615,328.85585308534615,328.85585308534615,0.6449125818733455,0.6449125818733455,0.6449125818733455,328.21094050347284,328.21094050347284,328.21094050347284,0.0,0.0,0.0,639.8331050653456
2026-08-14,310.9756965129401,541.4247832221556,725.6871269649552,310.9756965129401,310.9756965129401,323.6391966365603,323.6391966365603,323.6391966365603,-5.987636346696228,-5.987636346696228,-5.987636346696228,329.6268329832565,329.6268329832565,329.6268329832565,0.0,0.0,0.0,634.6148931495004
2026-08-15,310.9741410458808,554.380792399783,735.8615528314433,310.9741410458808,310.9741410458808,333.27632679078675,333.27632679078675,333.27632679078675,2.3937613410009932,2.3937613410009932,2.3937613410009932,330.8825654497857,330.8825654497857,330.8825654497857,0.0,0.0,0.0,644.2504678366676
2026-08-16,310.97258557882145,545.7216962979265,733.2015986705101,310.97258557882145,310.97258557882145,329.16246104350716,329.16246104350716,329.16246104350716,-2.774050819485815,-2.774050819485815,-2.774050819485815,331.9365118629929,331.9365118629929,331.9365118629929,0.0,0.0,0.0,640.1350466223287
2026-08-17,310.9710301117621,553.8753546432399,742.7821368827813,310.9710301117621,310.9710301117621,338.72936784303295,338.72936784303295,338.72936784303295,5.971834002882643,5.971834002882643,5.971834002882643,332.75753384015036,332.75753384015036,332.75753384015036,0.0,0.0,0.0,649.7003979547951
2026-08-18,310.96947464470276,552.5323160352231,726.9043341562084,310.96947464470276,310.96947464470276,336.793572914767,336.793572914767,336.793572914767,3.467118582400677,3.467118582400677,3.467118582400677,333.3264543323664,333.3264543323664,333.3264543323664,0.0,0.0,0.0,647.7630475594698
2026-08-19,310.96791917764347,548.9442203719678,730.1381327524819,310.96791917764347,310.96791917764347,329.92112195176577,329.92112195176577,329.92112195176577,-3.7159393420505764,-3.7159393420505764,-3.7159393420505764,333.6370612938164,333.6370612938164,333.6370612938164,0.0,0.0,0.0,640.8890411294092
2026-08-20,310.96636371058406,553.386795628699,737.8283980536127,310.96636371058406,310.96636371058406,334.34150635099667,334.34150635099667,334.34150635099667,0.6449125819104814,0.6449125819104814,0.6449125819104814,333.69659376908623,333.69659376908623,333.69659376908623,0.0,0.0,0.0,645.3078700615807
2026-08-21,310.96480824352477,546.4650840231469,732.9378360269042,310.96480824352477,310.96480824352477,327.53804393312566,327.53804393312566,327.53804393312566,-5.987636346699137,-5.987636346699137,-5.987636346699137,333.52568027982477,333.52568027982477,333.52568027982477,0.0,0.0,0.0,638.5028521766504
2026-08-22,310.9632527764654,550.8165452238864,731.4695976718908,310.9632527764654,310.9632527764654,335.55147941691274,335.55147941691274,335.55147941691274,2.393761340999224,2.393761340999224,2.393761340999224,333.1577180759135,333.1577180759135,333.1577180759135,0.0,0.0,0.0,646.5147321933782
2026-08-23,310.9616973094061,553.0464072940681,732.8117246821581,310.9616973094061,310.9616973094061,329.86365030822776,329.86365030822776,329.86365030822776,-2.774050819499052,-2.774050819499052,-2.774050819499052,332.63770112772676,332.63770112772676,332.63770112772676,0.0,0.0,0.0,640.8253476176338
2026-08-24,310.96014184234673,555.2856325103062,733.618802257038,310.96014184234673,310.96014184234673,337.99235806384297,337.99235806384297,337.99235806384297,5.971834002906723,5.971834002906723,5.971834002906723,332.0205240609362,332.0205240609362,332.0205240609362,0.0,0.0,0.0,648.9524999061897
2026-08-25,310.9585863752874,553.809045827022,742.9478054365493,310.9585863752874,310.9585863752874,334.8359265252389,334.8359265252389,334.8359265252389,3.4671185824046593,3.4671185824046593,3.4671185824046593,331.3688079428342,331.3688079428342,331.3688079428342,0.0,0.0,0.0,645.7945129005263
2026-08-26,310.95703090822803,549.6500086053261,729.2329464435653,310.95703090822803,310.95703090822803,327.03437197400393,327.03437197400393,327.03437197400393,-3.7159393420322404,-3.7159393420322404,-3.7159393420322404,330.7503113160362,330.7503113160362,330.7503113160362,0.0,0.0,0.0,637.991402882232
2026-08-27,310.95547544116874,544.6108703690295,726.6174063340651,310.95547544116874,310.95547544116874,330.87991814350954,330.87991814350954,330.87991814350954,0.6449125818972277,0.6449125818972277,0.6449125818972277,330.2350055616123,330.2350055616123,330.2350055616123,0.0,0.0,0.0,641.8353935846783
2026-08-28,310.95391997410934,540.2022886650246,724.7751728226148,310.95391997410934,310.95391997410934,323.9042706899037,323.9042706899037,323.9042706899037,-5.987636346699916,-5.987636346699916,-5.987636346699916,329.8919070366036,329.8919070366036,329.8919070366036,0.0,0.0,0.0,634.858190664013
2026-08-29,310.95236450705005,552.4942566741346,733.7902447386903,310.95236450705005,310.95236450705005,332.1795303551978,332.1795303551978,332.1795303551978,2.3937613410062526,2.3937613410062526,2.3937613410062526,329.78576901419154,329.78576901419154,329.78576901419154,0.0,0.0,0.0,643.1318948622479
2026-08-30,310.9508090399907,546.4449056210082,725.0751476373928,310.9508090399907,310.9508090399907,327.1996930661318,327.1996930661318,327.1996930661318,-2.774050819470333,-2.774050819470333,-2.774050819470333,329.97374388560206,329.97374388560206,329.97374388560206,0.0,0.0,0.0,638.1505021061225
2026-08-31,310.94925357293135,554.1048052353207,736.7755183841906,310.94925357293135,310.94925357293135,336.473964085305,336.473964085305,336.473964085305,5.971834002872799,5.971834002872799,5.971834002872799,330.50213008243213,330.50213008243213,330.50213008243213,0.0,0.0,0.0,647.4232176582364
2026-09-01,310.947698105872,551.3566124052477,732.7437021863938,310.947698105872,310.947698105872,334.87043715539255,334.87043715539255,334.87043715539255,3.4671185824259267,3.4671185824259267,3.4671185824259267,331.40331857296667,331.40331857296667,331.40331857296667,0.0,0.0,0.0,645.8181352612646
2026-09-02,310.94614263881266,549.2986674859778,728.5250023189283,310.94614263881266,310.94614263881266,328.9771111697855,328.9771111697855,328.9771111697855,-3.715939342041268,-3.715939342041268,-3.715939342041268,332.6930505118267,332.6930505118267,332.6930505118267,0.0,0.0,0.0,639.9232538085981
2026-09-03,310.9445871717533,551.3689604087472,735.4889628249623,310.9445871717533,310.9445871717533,335.01300331030745,335.01300331030745,335.01300331030745,0.6449125818839743,0.6449125818839743,0.6449125818839743,334.3680907284235,334.3680907284235,334.3680907284235,0.0,0.0,0.0,645.9575904820608
2026-09-04,310.943031704694,545.7271226093887,724.6958545931968,310.943031704694,310.943031704694,330.4167750415464,330.4167750415464,330.4167750415464,-5.987636346695574,-5.987636346695574,-5.987636346695574,336.40441138824195,336.40441138824195,336.40441138824195,0.0,0.0,0.0,641.3598067462403
2026-09-05,310.9414762376347,562.9361252421285,741.6126680950498,310.9414762376347,310.9414762376347,341.14972796150147,341.14972796150147,341.14972796150147,2.3937613410044816,2.3937613410044816,2.3937613410044816,338.755966620497,338.755966620497,338.755966620497,0.0,0.0,0.0,652.0912041991362
2026-09-06,310.9399207705753,556.5165865469477,738.1645468473765,310.9399207705753,310.9399207705753,338.5800717303966,338.5800717303966,338.5800717303966,-2.7740508194999034,-2.7740508194999034,-2.7740508194999034,341.3541225498965,341.3541225498965,341.3541225498965,0.0,0.0,0.0,649.519992500972
2026-09-07,310.93836530351604,571.5464941451995,753.6026556007736,310.93836530351604,310.93836530351604,350.07962246000216,350.07962246000216,350.07962246000216,5.9718340028968795,5.9718340028968795,5.9718340028968795,344.1077884571053,344.1077884571053,344.1077884571053,0.0,0.0,0.0,661.0179877635182
2026-09-08,310.93680983645663,573.044221307442,756.6599320179358,310.93680983645663,310.93680983645663,350.3713928469399,350.3713928469399,350.3713928469399,3.467118582429909,3.467118582429909,3.467118582429909,346.90427426451,346.90427426451,346.90427426451,0.0,0.0,0.0,661.3082026833965
2026-09-09,310.93525436939734,560.1726027335927,744.4978782276921,310.93525436939734,310.93525436939734,345.89493845658893,345.89493845658893,345.89493845658893,-3.715939342022931,-3.715939342022931,-3.715939342022931,349.61087779861185,349.61087779861185,349.61087779861185,0.0,0.0,0.0,656.8301928259863
2026-09-10,310.933698902338,567.912219843805,751.151036822452,310.933698902338,310.933698902338,352.72209554596463,352.72209554596463,352.72209554596463,0.6449125818887507,0.6449125818887507,0.6449125818887507,352.0771829640759,352.0771829640759,352.0771829640759,0.0,0.0,0.0,663.6557944483027
2026-09-11,310.93214343527865,568.1480118579373,744.7029289982962,310.93214343527865,310.93214343527865,348.15039139846806,348.15039139846806,348.15039139846806,-5.987636346701475,-5.987636346701475,-5.987636346701475,354.13802774516955,354.13802774516955,354.13802774516955,0.0,0.0,0.0,659.0825348337466
2026-09-12,310.9305879682193,583.3774897368504,762.8266685005328,310.9305879682193,310.9305879682193,358.01084084420194,358.01084084420194,358.01084084420194,2.393761341001429,2.393761341001429,2.393761341001429,355.6170795032005,355.6170795032005,355.6170795032005,0.0,0.0,0.0,668.9414288124212
2026-09-13,310.92903250115995,575.9662516233942,765.0146102302549,310.92903250115995,310.92903250115995,353.5568842017245,353.5568842017245,353.5568842017245,-2.774050819471184,-2.774050819471184,-2.774050819471184,356.3309350211956,356.3309350211956,356.3309350211956,0.0,0.0,0.0,664.4859167028844
2026-09-14,310.9274770341006,582.9903317337279,771.8425779297708,310.9274770341006,310.9274770341006,362.0654787878111,362.0654787878111,362.0654787878111,5.971834002920958,5.971834002920958,5.971834002920958,356.09364478489016,356.09364478489016,356.09364478489016,0.0,0.0,0.0,672.9929558219117
2026-09-15,310.9259215670413,582.5962247579439,756.4198143317142,310.9259215670413,310.9259215670413,358.18866423093397,358.18866423093397,358.18866423093397,3.46711858240261,3.46711858240261,3.46711858240261,354.7215456485314,354.7215456485314,354.7215456485314,0.0,0.0,0.0,669.1145857979752
2026-09-16,310.9243660999819,566.8894551331355,747.0036750682228,310.9243660999819,310.9243660999819,348.32233447509986,348.32233447509986,348.32233447509986,-3.715939342043911,-3.715939342043911,-3.715939342043911,352.0382738171438,352.0382738171438,352.0382738171438,0.0,0.0,0.0,659.2467005750818
2026-09-17,310.9228106329226,569.5219856711756,747.4880599745613,310.9228106329226,310.9228106329226,348.52473397035016,348.52473397035016,348.52473397035016,0.6449125818717958,0.6449125818717958,0.6449125818717958,347.8798213884784,347.8798213884784,347.8798213884784,0.0,0.0,0.0,659.4475446032727
2026-09-18,310.9212551658633,561.9726901140982,733.0721093263514,310.9212551658633,310.9212551658633,336.1118585075179,336.1118585075179,336.1118585075179,-5.987636346697132,-5.987636346697132,-5.987636346697132,342.0994948542151,342.0994948542151,342.0994948542151,0.0,0.0,0.0,647.0331136733812
2026-09-19,310.9196996988039,551.8019893005081,741.8018498612121,310.9196996988039,310.9196996988039,336.96639449670266,336.96639449670266,336.96639449670266,2.393761340999659,2.393761340999659,2.393761340999659,334.57263315570304,334.57263315570304,334.57263315570304,0.0,0.0,0.0,647.8860941955065
2026-09-20,310.9181442317446,542.8627454981397,722.827336031132,310.9181442317446,310.9181442317446,322.42689539253274,322.42689539253274,322.42689539253274,-2.774050819484421,-2.774050819484421,-2.774050819484421,325.2009462120172,325.2009462120172,325.2009462120172,0.0,0.0,0.0,633.3450396242773
2026-09-21,310.91658876468523,539.2415893642226,715.1113542682918,310.91658876468523,310.91658876468523,319.88817624893744,319.88817624893744,319.88817624893744,5.9718340029160375,5.9718340029160375,5.9718340029160375,313.9163422460214,313.9163422460214,313.9163422460214,0.0,0.0,0.0,630.8047650136227
2026-09-22,310.9150332976259,524.0438312378462,700.660308282409,310.9150332976259,310.9150332976259,304.15124215428887,304.15124215428887,304.15124215428887,3.4671185824378745,3.4671185824378745,3.4671185824378745,300.68412357185105,300.68412357185105,300.68412357185105,0.0,0.0,0.0,615.0662754519147
2026-09-23,310.9134778305666,506.67107861179295,680.5419884195459,310.9134778305666,310.9134778305666,281.7895061562896,281.7895061562896,281.7895061562896,-3.715939342052939,-3.715939342052939,-3.715939342052939,285.5054454983425,285.5054454983425,285.5054454983425,0.0,0.0,0.0,592.7029839868562
2026-09-24,310.9119223635072,484.11948222908114,675.567787098217,310.9119223635072,310.9119223635072,269.06386384431346,269.06386384431346,269.06386384431346,0.6449125818946019,0.6449125818946019,0.6449125818946019,268.4189512624189,268.4189512624189,268.4189512624189,0.0,0.0,0.0,579.9757862078206
2026-09-25,310.9103668964479,460.34413392517854,642.6241677822819,310.9103668964479,310.9103668964479,243.51388060558094,243.51388060558094,243.51388060558094,-5.987636346692788,-5.987636346692788,-5.987636346692788,249.50151695227376,249.50151695227376,249.50151695227376,0.0,0.0,0.0,554.4242475020288
2026-09-26,310.90881142938855,446.95233100409337,628.4112319282965,310.90881142938855,310.90881142938855,231.26182497897594,231.26182497897594,231.26182497897594,2.393761341006688,2.393761341006688,2.393761341006688,228.8680636379693,228.8680636379693,228.8680636379693,0.0,0.0,0.0,542.1706364083645
2026-09-27,310.9072559623292,420.87379541375753,602.8354381926767,310.9072559623292,310.9072559623292,203.89636794263225,203.89636794263225,203.89636794263225,-2.7740508194766798,-2.7740508194766798,-2.7740508194766798,206.67041876210894,206.67041876210894,206.67041876210894,0.0,0.0,0.0,514.8036239049615
2026-09-28,310.9057004952699,404.76686285505644,588.4815538819705,310.9057004952699,310.9057004952699,189.06706856199804,189.06706856199804,189.06706856199804,5.971834002930865,5.971834002930865,5.971834002930865,183.09523455906717,183.09523455906717,183.09523455906717,0.0,0.0,0.0,499.97276905726795
2026-09-29,310.90414502821056,380.37425266356706,566.3835401684308,310.90414502821056,310.90414502821056,161.8281157292922,161.8281157292922,161.8281157292922,3.4671185824105755,3.4671185824105755,3.4671185824105755,158.3609971468816,158.3609971468816,158.3609971468816,0.0,0.0,0.0,472.7322607575028
2026-09-30,310.9025895611512,343.768602976269,527.7902700017975,310.9025895611512,310.9025895611512,128.99824589206742,128.99824589206742,128.99824589206742,-3.7159393420619673,-3.7159393420619673,-3.7159393420619673,132.7141852341294,132.7141852341294,132.7141852341294,0.0,0.0,0.0,439.90083545321863
2026-10-01,310.90103409409187,322.0633469194009,508.4139959297791,310.90103409409187,310.90103409409187,107.06957396296976,107.06957396296976,107.06957396296976,0.6449125818813485,0.6449125818813485,0.6449125818813485,106.42466138108841,106.42466138108841,106.42466138108841,0.0,0.0,0.0,417.9706080570616
2026-10-02,310.8994786270325,298.6594487050509,472.75571978989814,310.8994786270325,310.8994786270325,73.79276441096742,73.79276441096742,73.79276441096742,-5.987636346693569,-5.987636346693569,-5.987636346693569,79.78040075766098,79.78040075766098,79.78040075766098,0.0,0.0,0.0,384.69224303799996
2026-10-03,310.8979231599732,275.7196621545111,457.4742991341981,310.8979231599732,310.8979231599732,55.4754430420338,55.4754430420338,55.4754430420338,2.3937613409948364,2.3937613409948364,2.3937613409948364,53.08168170103897,53.08168170103897,53.08168170103897,0.0,0.0,0.0,366.373366202007
2026-10-04,310.8963676929139,247.38067348622394,421.9893532642493,310.8963676929139,310.8963676929139,23.86082771354293,23.86082771354293,23.86082771354293,-2.7740508194689384,-2.7740508194689384,-2.7740508194689384,26.634878533011868,26.634878533011868,26.634878533011868,0.0,0.0,0.0,334.7571954064568
2026-10-05,310.8948122258545,228.03969812213754,406.979198360201,310.8948122258545,310.8948122258545,6.717843555113177,6.717843555113177,6.717843555113177,5.971834002896941,5.971834002896941,5.971834002896941,0.7460095522162354,0.7460095522162354,0.7460095522162354,0.0,0.0,0.0,317.61265578096766
2026-10-06,310.8932567587952,196.324481249141,381.19808883985183,310.8932567587952,310.8932567587952,-20.81867991938996,-20.81867991938996,-20.81867991938996,3.467118582383276,3.467118582383276,3.467118582383276,-24.285798501773236,-24.285798501773236,-24.285798501773236,0.0,0.0,0.0,290.0745768394052
2026-10-07,310.89170129173584,177.08506522516063,351.6419248448269,310.89170129173584,310.89170129173584,-51.89070352460386,-51.89070352460386,-51.89070352460386,-3.71593934204363,-3.71593934204363,-3.71593934204363,-48.17476418256023,-48.17476418256023,-48.17476418256023,0.0,0.0,0.0,259.000997767132
2026-10-08,310.8901458246765,148.20940824233136,333.9968145296509,310.8901458246765,310.8901458246765,-70.00974582191384,-70.00974582191384,-70.00974582191384,0.6449125818861248,0.6449125818861248,0.6449125818861248,-70.65465840379997,-70.65465840379997,-70.65465840379997,0.0,0.0,0.0,240.88040000276266
